triple_id,subject,relation,target,evidence,source_url,assignee
7937,Thịt Xiên Nướng,hasIngredient,Thịt Lợn,,,Member_4
7938,Thịt Xiên Nướng,servedWith,Tương ớt,,,Member_4
7939,Thịt Xào,cookingTechnique,Xào,,,Member_4
7940,Thịt Xào,dishType,Món xào,,,Member_4
7942,Thịt Xào,hasIngredient,Thịt Bò,,,Member_4
7965,Thịt Xào Dứa,hasIngredient,Dứa,,,Member_4
8040,Thịt Xá Xíu,cookingTechnique,Nướng,,,Member_4
8041,Thịt Xá Xíu,dishType,Món quay/nướng,,,Member_4
8042,Thịt Xá Xíu,flavorProfile,"Ngọt, mặn, ngũ vị hương",,,Member_4
8044,Thịt Xá Xíu,hasIngredient,Thịt Nạc Vai,,,Member_4
8045,Thịt Xá Xíu,originRegion,Trung Hoa,,,Member_4
8046,Thịt Xá Xíu,servedWith,Cơm Trắng,,,Member_4
8047,Thịt Xông Khói,cookingTechnique,Xông Khói,,,Member_4
8048,Thịt Xông Khói,dishType,Thực phẩm chế biến sẵn,,,Member_4
8049,Thịt Xông Khói,flavorProfile,"Mặn, khói",,,Member_4
8051,Thịt Xông Khói,hasIngredient,Thịt Động Vật,,,Member_4
8052,Thịt Xông Khói,servedWith,Bánh Mì,,,Member_4
8053,Thịt bò,ingredientCategory,Thịt,,,Member_4
8054,Thịt gà,ingredientCategory,Thịt,,,Member_4
8057,Thịt Đông,cookingTechnique,Ninh,,,Member_4
8058,Thịt Đông,dishType,Món nguội,,,Member_4
8059,Thịt Đông,flavorProfile,"Thanh mát, mặn dịu",,,Member_4
8060,Thịt Đông,hasIngredient,Mộc Nhĩ,,,Member_4
8061,Thịt Đông,hasIngredient,Thịt Chân Giò,,,Member_4
8062,Thịt Đông,originRegion,Miền Bắc,,,Member_4
8064,Thịt Đông,servedWith,Dưa Muối Chua,,,Member_4
8065,Thịt Ếch,ingredientCategory,Thịt,,,Member_4
8066,Thủy Hải Sản,hasAllergen,Giáp xác,,,Member_4
8075,Tiết Canh,cookingTechnique,Chế biến sống,,,Member_4
8076,Tiết Canh,dishType,Món khai vị,,,Member_4
8077,Tiết Canh,flavorProfile,"Mặn, béo, mát",,,Member_4
8080,Tiết Canh,hasIngredient,Tiết Động Vật,,,Member_4
8081,Tiết Canh,hasIngredient,Tôm,,,Member_4
8082,Tiết Canh,originRegion,Miền Bắc,,,Member_4
8083,Tiết Canh,servedWith,Lạc Rang,,,Member_4
8089,Tiết Động Vật,ingredientCategory,Thịt,,,Member_4
8090,Trai,hasAllergen,Giáp Xác,,,Member_4
8091,Trai,ingredientCategory,Hải Sản,,,Member_4
8097,Tré,cookingTechnique,Lên men,,,Member_4
8098,Tré,dishType,Món ăn chơi,,,Member_4
8099,Tré,flavorProfile,Chua ngọt,,,Member_4
8102,Tré,hasIngredient,Tai Heo,,,Member_4
8104,Tré,originRegion,Huế,,,Member_4
8105,Tré,servedWith,Bánh Tráng,,,Member_4
8106,Trứng,hasAllergen,Trứng,,,Member_4
8109,Trứng,ingredientCategory,Thịt,,,Member_4
8110,Trứng,ingredientCategory,Thực Phẩm Động Vật,,,Member_4
8120,Trứng Chiên,cookingTechnique,Chiên,,,Member_4
8121,Trứng Chiên,dishType,Món chính,,,Member_4
8122,Trứng Chiên,flavorProfile,"Béo, mặn",,,Member_4
8125,Trứng Chiên,hasIngredient,Trứng,,,Member_4
8127,Trứng Chiên,originRegion,Việt Nam,,,Member_4
8128,Trứng Chiên,servedWith,Cơm trắng,,,Member_4
8144,Trứng Chiên Lá Hẹ,cookingTechnique,Chiên,,,Member_4
8145,Trứng Chiên Lá Hẹ,dishType,Món chính,,,Member_4
8146,Trứng Chiên Lá Hẹ,flavorProfile,Thơm nồng,,,Member_5
8149,Trứng Chiên Lá Hẹ,hasIngredient,Lá hẹ,,,Member_5
8151,Trứng Chiên Lá Hẹ,originRegion,Việt Nam,,,Member_5
8152,Trứng Chiên Lá Hẹ,servedWith,Cơm trắng,,,Member_5
8180,Trứng Chiên Tôm,cookingTechnique,Chiên,,,Member_5
8181,Trứng Chiên Tôm,dishType,Món chính,,,Member_5
8182,Trứng Chiên Tôm,flavorProfile,"Ngọt, béo",,,Member_5
8185,Trứng Chiên Tôm,hasIngredient,Tôm,,,Member_5
8186,Trứng Chiên Tôm,originRegion,Việt Nam,,,Member_5
8187,Trứng Chiên Tôm,servedWith,Cơm trắng,,,Member_5
8218,Trứng Cút,hasAllergen,Trứng,,,Member_5
8219,Trứng Cút,ingredientCategory,Thịt,,,Member_5
8230,Trứng Cút Kho Thịt Băm,cookingTechnique,Ninh,,,Member_5
8231,Trứng Cút Kho Thịt Băm,dishType,Món kho,,,Member_5
8233,Trứng Cút Kho Thịt Băm,hasIngredient,Thịt Lợn,,,Member_5
8234,Trứng Cút Kho Thịt Băm,hasIngredient,Trứng Cút,,,Member_5
8236,Trứng Cút Kho Thịt Băm,servedWith,Cơm trắng,,,Member_5
8248,Trứng Gà,hasAllergen,Salmonella,,,Member_5
8250,Trứng Gà,ingredientCategory,Thịt,,,Member_5
8257,Trứng Hấp Cá,cookingTechnique,Hấp,,,Member_5
8258,Trứng Hấp Cá,dishType,Món mặn,,,Member_5
8262,Trứng Hấp Cá,hasIngredient,Trứng gà,,,Member_5
8269,Trứng Luộc,cookingTechnique,Luộc,,,Member_5
8270,Trứng Luộc,dishType,Món phụ,,,Member_5
8271,Trứng Luộc,flavorProfile,Béo ngậy,,,Member_5
8273,Trứng Luộc,hasIngredient,Trứng Gà,,,Member_5
8274,Trứng Luộc,servedWith,Muối tiêu chanh,,,Member_5
8275,Trứng Luộc Dầm Mắm,cookingTechnique,Luộc,,,Member_5
8276,Trứng Luộc Dầm Mắm,dishType,Món mặn,,,Member_5
8278,Trứng Luộc Dầm Mắm,hasIngredient,Nước mắm,,,Member_5
8282,Trứng Luộc Lòng Đào,hasIngredient,Trứng Gà,,,Member_5
8283,Trứng Luộc Lòng Đào,servedWith,Bánh Mì Bơ,,,Member_5
8295,Trứng Ngâm Tương,cookingTechnique,Ngâm,,,Member_5
8296,Trứng Ngâm Tương,dishType,Món mặn,,,Member_5
8298,Trứng Ngâm Tương,hasIngredient,Nước tương,,,Member_5
8300,Trứng Non,ingredientCategory,Thịt,,,Member_5
8302,Trứng Non Lòng Gà,ingredientCategory,Thịt,,,Member_5
8304,Trứng Non Xào Bí Nụ,dishType,Món xào,,,Member_5
8311,Trứng Rán,cookingTechnique,Rán,,,Member_5
8312,Trứng Rán,dishType,Món chính,,,Member_5
8315,Trứng Rán,hasIngredient,Trứng gà,,,Member_5
8319,Trứng Vịt,hasAllergen,Trứng,,,Member_5
8320,Trứng Vịt,ingredientCategory,Thịt,,,Member_5
8323,Trứng Vịt Lộn,cookingTechnique,Luộc,,,Member_5
8324,Trứng Vịt Lộn,dishType,Món ăn vặt,,,Member_5
8327,Trứng Vịt Lộn,hasIngredient,Trứng Vịt,,,Member_5
8328,Trứng Vịt Lộn,originRegion,Việt Nam,,,Member_5
8330,Trứng Vịt Lộn,servedWith,Rau Răm,,,Member_5
8334,Trứng Ốp La,cookingTechnique,Chiên,,,Member_5
8338,Trứng Ốp La,hasIngredient,Trứng Gà,,,Member_5
8363,Tía Tô,ingredientCategory,Rau Lá,,,Member_5
8364,Tóp Mỡ,ingredientCategory,Thịt,,,Member_5
8365,Tóp Mỡ Giòn Xóc Mắm Tỏi,cookingTechnique,Chiên và Xóc,,,Member_5
8366,Tóp Mỡ Giòn Xóc Mắm Tỏi,flavorProfile,Mặn ngọt cay,,,Member_5
8368,Tóp Mỡ Giòn Xóc Mắm Tỏi,hasIngredient,Nước Mắm,,,Member_5
8369,Tóp Mỡ Giòn Xóc Mắm Tỏi,hasIngredient,Tóp Mỡ,,,Member_5
8371,Tóp Mỡ Rim,cookingTechnique,Rim,,,Member_5
8374,Tóp Mỡ Rim,hasIngredient,Tóp Mỡ,,,Member_5
8376,Tôm,hasAllergen,Giáp Xác,,,Member_5
8377,Tôm,hasAllergen,Giáp xác,,,Member_5
8379,Tôm,ingredientCategory,Giáp Xác,,,Member_5
8380,Tôm,ingredientCategory,Hải Sản,,,Member_5
8382,Tôm Chiên,cookingTechnique,Chiên,,,Member_5
8383,Tôm Chiên,dishType,Món chiên,,,Member_5
8384,Tôm Chiên,hasIngredient,Tôm,,,Member_5
8385,Tôm Chiên,servedWith,Tương ớt,,,Member_5
8387,Tôm Chiên Bột,hasIngredient,Bột mì,,,Member_5
8389,Tôm Chiên Xù,hasIngredient,Bột chiên xù,,,Member_5
8394,Tôm Cuộn Khoai Tây Chiên,dishType,Món ăn vặt,,,Member_5
8404,Tôm Càng Sốt Trái Cây,cookingTechnique,Sốt,,,Member_5
8405,Tôm Càng Sốt Trái Cây,dishType,Món chính,,,Member_5
8428,Tôm Hấp,cookingTechnique,Hấp,,,Member_5
8429,Tôm Hấp,dishType,Món khai vị,,,Member_5
8430,Tôm Hấp,flavorProfile,Ngọt thanh,,,Member_5
8431,Tôm Hấp,hasIngredient,Tôm,,,Member_5
8432,Tôm Hấp,servedWith,Muối tiêu chanh,,,Member_5
8441,Tôm Hấp Sả,cookingTechnique,Hấp,,,Member_5
8442,Tôm Hấp Sả,dishType,Món khai vị,,,Member_5
8443,Tôm Hấp Sả,flavorProfile,Thơm mùi sả,,,Member_5
8445,Tôm Hấp Sả,hasIngredient,Sả,,,Member_5
8447,Tôm Hấp Sả,servedWith,Muối tiêu chanh,,,Member_5
8448,Tôm Kho,cookingTechnique,Kho,,,Member_5
8449,Tôm Kho,dishType,Món mặn,,,Member_5
8450,Tôm Kho,flavorProfile,Mặn ngọt,,,Member_5
8452,Tôm Kho,hasIngredient,Tôm,,,Member_5
8453,Tôm Kho,servedWith,Cơm trắng,,,Member_5
8454,Tôm Khô,hasAllergen,Giáp Xác,,,Member_5
8455,Tôm Khô,ingredientCategory,Hải Sản,,,Member_5
8462,Tôm Luộc Nước Dừa,cookingTechnique,Luộc,,,Member_5
8463,Tôm Luộc Nước Dừa,dishType,Món chính,,,Member_5
8464,Tôm Luộc Nước Dừa,flavorProfile,Ngọt thanh,,,Member_5
8468,Tôm Luộc Nước Dừa,hasIngredient,Tôm,,,Member_5
8469,Tôm Luộc Nước Dừa,originRegion,Miền Tây,,,Member_5
8470,Tôm Luộc Nước Dừa,servedWith,Muối tiêu chanh,,,Member_5
8471,Tôm Lột Hấp Gừng,cookingTechnique,Hấp,,,Member_5
8472,Tôm Lột Hấp Gừng,dishType,Món chính,,,Member_5
8473,Tôm Lột Hấp Gừng,flavorProfile,Cay nồng,,,Member_5
8477,Tôm Lột Hấp Gừng,hasIngredient,Tôm,,,Member_5
8478,Tôm Lột Hấp Gừng,servedWith,Nước mắm gừng,,,Member_5
8479,Tôm Nướng,cookingTechnique,Nướng,,,Member_5
8480,Tôm Nướng,dishType,Món nướng,,,Member_5
8481,Tôm Nướng,flavorProfile,Đậm đà,,,Member_5
8484,Tôm Nướng,hasIngredient,Tôm,,,Member_5
8494,Tôm Ram Thịt Ba Chỉ,cookingTechnique,Ram,,,Member_5
8495,Tôm Ram Thịt Ba Chỉ,dishType,Món kho/ram,,,Member_5
8496,Tôm Ram Thịt Ba Chỉ,flavorProfile,Mặn ngọt,,,Member_5
8500,Tôm Ram Thịt Ba Chỉ,hasIngredient,Tôm,,,Member_5
8501,Tôm Ram Thịt Ba Chỉ,servedWith,Cơm trắng,,,Member_5
8502,Tôm Rang,cookingTechnique,Rang,,,Member_5
8503,Tôm Rang,dishType,Món chính,,,Member_5
8504,Tôm Rang,flavorProfile,Mặn,,,Member_5
8507,Tôm Rang,hasIngredient,Tôm,,,Member_5
8508,Tôm Rang,servedWith,Cơm trắng,,,Member_5
8518,Tôm Rang Mặn Ngọt,dishType,Món chính,,,Member_5
8519,Tôm Rang Mặn Ngọt,flavorProfile,Mặn ngọt,,,Member_5
8522,Tôm Rang Mặn Ngọt,hasIngredient,Tôm,,,Member_5
8523,Tôm Rang Mặn Ngọt,servedWith,Cơm trắng,,,Member_5
8524,Tôm Rang Thịt,cookingTechnique,Rang,,,Member_5
8525,Tôm Rang Thịt,dishType,Món chính,,,Member_5
8526,Tôm Rang Thịt,flavorProfile,Mặn ngọt,,,Member_5
8530,Tôm Rang Thịt,hasIngredient,Tôm,,,Member_5
8531,Tôm Rang Thịt,servedWith,Cơm trắng,,,Member_5
8532,Tôm Rang Thịt Ba Chỉ,cookingTechnique,Rang,,,Member_5
8533,Tôm Rang Thịt Ba Chỉ,dishType,Món chính,,,Member_5
8534,Tôm Rang Thịt Ba Chỉ,flavorProfile,Béo ngậy,,,Member_5
8537,Tôm Rang Thịt Ba Chỉ,hasIngredient,Thịt ba chỉ,,,Member_5
8538,Tôm Rang Thịt Ba Chỉ,hasIngredient,Tôm,,,Member_5
8539,Tôm Rang Thịt Ba Chỉ,servedWith,Cơm trắng,,,Member_5
8540,Tôm Rim,cookingTechnique,Rim,,,Member_5
8541,Tôm Rim,dishType,Món mặn,,,Member_5
8542,Tôm Rim,flavorProfile,Mặn ngọt,,,Member_5
8545,Tôm Rim,hasIngredient,Tôm,,,Member_5
8546,Tôm Rim,originRegion,Việt Nam,,,Member_5
8547,Tôm Rim,servedWith,Cơm trắng,,,Member_5
8552,Tôm Rim Mặn Ngọt,hasIngredient,Tôm,,,Member_5
8555,Tôm Rim Thịt,cookingTechnique,Rim,,,Member_5
8556,Tôm Rim Thịt,dishType,Món mặn,,,Member_5
8557,Tôm Rim Thịt,flavorProfile,Mặn ngọt,,,Member_5
8560,Tôm Rim Thịt,hasIngredient,Thịt Lợn,,,Member_5
8561,Tôm Rim Thịt,hasIngredient,Tôm,,,Member_5
8562,Tôm Rim Thịt,originRegion,Việt Nam,,,Member_5
8563,Tôm Rim Thịt,servedWith,Cơm trắng,,,Member_5
8564,Tôm Rim Thịt Ba Chỉ,cookingTechnique,Rim,,,Member_5
8565,Tôm Rim Thịt Ba Chỉ,dishType,Món mặn,,,Member_5
8566,Tôm Rim Thịt Ba Chỉ,flavorProfile,Mặn ngọt,,,Member_5
8569,Tôm Rim Thịt Ba Chỉ,hasIngredient,Thịt Lợn,,,Member_5
8570,Tôm Rim Thịt Ba Chỉ,hasIngredient,Tôm,,,Member_5
8571,Tôm Rim Thịt Ba Chỉ,originRegion,Việt Nam,,,Member_5
8572,Tôm Rim Thịt Ba Chỉ,servedWith,Cơm trắng,,,Member_5
8573,Tôm Sú,hasAllergen,Giáp Xác,,,Member_5
8639,Tôm Xào Măng Tây,cookingTechnique,Xào,,,Member_5
8640,Tôm Xào Măng Tây,dishType,Món xào,,,Member_5
8641,Tôm Xào Măng Tây,flavorProfile,Giòn ngọt,,,Member_5
8644,Tôm Xào Măng Tây,hasIngredient,Tôm,,,Member_5
8645,Tôm Xào Ngô,cookingTechnique,Xào,,,Member_5
8646,Tôm Xào Ngô,dishType,Món xào,,,Member_5
8647,Tôm Xào Ngô,flavorProfile,Ngọt,,,Member_5
8650,Tôm Xào Ngô,hasIngredient,Tôm,,,Member_5
8651,Tôm Xào Nụ Mướp,cookingTechnique,Xào,,,Member_5
8652,Tôm Xào Nụ Mướp,dishType,Món xào,,,Member_5
8653,Tôm Xào Nụ Mướp,flavorProfile,Thanh mát,,,Member_5
8656,Tôm Xào Nụ Mướp,hasIngredient,Tôm,,,Member_5
8667,Tôm Xào Tỏi,cookingTechnique,Xào,,,Member_5
8668,Tôm Xào Tỏi,dishType,Món xào,,,Member_5
8671,Tôm Xào Tỏi,hasIngredient,Tỏi,,,Member_5
8695,Tỏi,ingredientCategory,Rau Lá,,,Member_5
8700,Vịt Kho Gừng,flavorProfile,"Cay ấm, mặn ngọt",,,Member_5
8702,Vịt Kho Gừng,servedWith,Cơm trắng,,,Member_5
8703,Vịt Luộc,cookingTechnique,Luộc,,,Member_5
8705,Vịt Luộc,servedWith,Nước mắm gừng,,,Member_5
8714,Vịt Quay,cookingTechnique,Quay,,,Member_5
8717,Vịt Quay,originRegion,Trung Hoa,,,Member_5
8728,Xoài Xanh,ingredientCategory,Rau Quả,,,Member_5
8729,Xá Xíu,ingredientCategory,Thịt,,,Member_5
8738,Xíu Mại,cookingTechnique,Hấp,,,Member_5
8739,Xíu Mại,dishType,Món hấp,,,Member_5
8740,Xíu Mại,flavorProfile,Đậm đà,,,Member_5
8743,Xíu Mại,hasIngredient,Rau,,,Member_5
8744,Xíu Mại,hasIngredient,Thịt,,,Member_5
8745,Xíu Mại,originRegion,Trung Quốc (du nhập),,,Member_5
8746,Xíu Mại,servedWith,Giấm,,,Member_5
8747,Xíu Mại Sốt Cà Chua,cookingTechnique,Om/Rim,,,Member_5
8748,Xíu Mại Sốt Cà Chua,dishType,Món sốt,,,Member_5
8749,Xíu Mại Sốt Cà Chua,flavorProfile,Chua ngọt,,,Member_5
8752,Xíu Mại Sốt Cà Chua,hasIngredient,Cà Chua,,,Member_5
8753,Xíu Mại Sốt Cà Chua,servedWith,Bánh mì,,,Member_5
8761,Xôi,cookingTechnique,Đồ/Hấp,,,Member_5
8762,Xôi,dishType,Món tinh bột,,,Member_5
8763,Xôi,flavorProfile,Dẻo thơm,,,Member_5
8765,Xôi,hasIngredient,Gạo nếp,,,Member_5
8766,Xôi,originRegion,Việt Nam,,,Member_5
8802,Xôi Cốm Hạt Sen,cookingTechnique,Hấp,,,Member_5
8803,Xôi Cốm Hạt Sen,dishType,Món ăn sáng,,,Member_5
8804,Xôi Cốm Hạt Sen,flavorProfile,Ngọt thanh,,,Member_5
8807,Xôi Cốm Hạt Sen,hasIngredient,Cốm,,,Member_5
8808,Xôi Cốm Hạt Sen,hasIngredient,Hạt Sen,,,Member_5
8809,Xôi Cốm Hạt Sen,originRegion,Miền Bắc,,,Member_5
8810,Xôi Gà,cookingTechnique,Hấp,,,Member_5
8811,Xôi Gà,dishType,Món chính,,,Member_5
8812,Xôi Gà,flavorProfile,Mặn đậm đà,,,Member_5
8816,Xôi Gà,hasIngredient,Thịt Gà,,,Member_5
8817,Xôi Gà,originRegion,Việt Nam,,,Member_5
8818,Xôi Gà,servedWith,Nước tương,,,Member_5
8819,Xôi Gấc,cookingTechnique,Hấp,,,Member_5
8820,Xôi Gấc,dishType,Món ăn truyền thống,,,Member_5
8821,Xôi Gấc,flavorProfile,Ngọt bùi,,,Member_5
8823,Xôi Gấc,hasIngredient,Gấc,,,Member_5
8824,Xôi Gấc,originRegion,Việt Nam,,,Member_5
8861,Xôi Mặn,cookingTechnique,Hấp,,,Member_5
8862,Xôi Mặn,dishType,Món ăn sáng,,,Member_5
8867,Xôi Ngũ Sắc,cookingTechnique,Hấp,,,Member_5
8868,Xôi Ngũ Sắc,dishType,Món chính,,,Member_5
8869,Xôi Ngũ Sắc,flavorProfile,"Ngọt nhẹ, bùi",,,Member_5
8872,Xôi Ngũ Sắc,hasIngredient,Gạo nếp,,,Member_5
8873,Xôi Ngũ Sắc,originRegion,Tây Bắc,,,Member_5
8874,Xôi Ngũ Sắc,servedWith,Muối vừng,,,Member_5
8883,Xôi Nếp Than,cookingTechnique,Đồ,,,Member_5
8884,Xôi Nếp Than,dishType,Món chính,,,Member_5
8885,Xôi Nếp Than,flavorProfile,"Ngọt, bùi",,,Member_5
8888,Xôi Nếp Than,hasIngredient,Gạo Nếp,,,Member_5
8889,Xôi Nếp Than,originRegion,Miền Nam,,,Member_5
8890,Xôi Nếp Than,servedWith,Dừa nạo,,,Member_5
8906,Xôi Tím,cookingTechnique,Hấp,,,Member_5
8907,Xôi Tím,dishType,Món chính,,,Member_5
8908,Xôi Tím,flavorProfile,"Bùi, thơm",,,Member_5
8910,Xôi Tím,hasIngredient,Gạo Nếp,,,Member_5
8911,Xôi Tím,hasIngredient,Lá Cẩm,,,Member_5
8912,Xôi Tím,originRegion,Tây Bắc,,,Member_5
8913,Xôi Tím,servedWith,Muối vừng,,,Member_5
8914,Xôi Vò,cookingTechnique,Hấp,,,Member_5
8915,Xôi Vò,dishType,Món chính,,,Member_5
8916,Xôi Vò,flavorProfile,"Bùi, ngọt nhẹ",,,Member_5
8919,Xôi Vò,hasIngredient,Gạo Nếp,,,Member_5
8920,Xôi Vò,hasIngredient,Đỗ Xanh,,,Member_5
8921,Xôi Vò,originRegion,Miền Bắc,,,Member_5
8922,Xôi Vò,servedWith,Chè đường,,,Member_5
8931,Xôi Vị Lá Dứa,cookingTechnique,Hấp,,,Member_5
8932,Xôi Vị Lá Dứa,dishType,Món tráng miệng,,,Member_5
8933,Xôi Vị Lá Dứa,flavorProfile,"Ngọt, thơm",,,Member_5
8936,Xôi Vị Lá Dứa,hasIngredient,Gạo Nếp,,,Member_5
8937,Xôi Vị Lá Dứa,hasIngredient,Lá Dứa,,,Member_5
8938,Xôi Vị Lá Dứa,originRegion,Miền Nam,,,Member_5
8939,Xôi Vị Lá Dứa,servedWith,Dừa nạo,,,Member_5
8948,Xôi Xéo,cookingTechnique,Hấp,,,Member_5
8949,Xôi Xéo,dishType,Món chính,,,Member_5
8950,Xôi Xéo,flavorProfile,"Béo, mặn, thơm",,,Member_5
8954,Xôi Xéo,hasIngredient,Gạo Nếp,,,Member_5
8955,Xôi Xéo,originRegion,Miền Bắc,,,Member_5
8956,Xôi Xéo,servedWith,Chả lụa,,,Member_5
8966,Xôi Đỗ Đen,cookingTechnique,Đồ,,,Member_5
8967,Xôi Đỗ Đen,flavorProfile,"Bùi, thanh",,,Member_5
8969,Xôi Đỗ Đen,hasIngredient,Gạo Nếp,,,Member_5
8970,Xôi Đỗ Đen,hasIngredient,Đỗ Đen,,,Member_5
8971,Xôi Đỗ Đen,originRegion,Việt Nam,,,Member_5
8972,Xôi Đỗ Đen,servedWith,Muối vừng,,,Member_5
8981,Đu Đủ,ingredientCategory,Rau Lá,,,Member_5
8983,Đùi Gà Kho,cookingTechnique,Kho,,,Member_5
8984,Đùi Gà Kho,dishType,Món chính,,,Member_5
8985,Đùi Gà Kho,flavorProfile,"Mặn, ngọt",,,Member_5
8988,Đùi Gà Kho,hasIngredient,Thịt Gà,,,Member_5
8989,Đùi Gà Kho,servedWith,Cơm trắng,,,Member_5
9005,Đầu Cá Hấp,cookingTechnique,Hấp,,,Member_5
9006,Đầu Cá Hấp,dishType,Món chính,,,Member_5
9007,Đầu Cá Hấp,flavorProfile,"Ngọt, thanh",,,Member_5
9010,Đầu Cá Hấp,hasIngredient,Cá,,,Member_5
9011,Đầu Cá Hấp,servedWith,Nước mắm,,,Member_5
9012,Đậu,ingredientCategory,Ngũ cốc,,,Member_5
9014,Đậu Bắp,ingredientCategory,Rau lá,,,Member_5
9015,Đậu Bắp Luộc,cookingTechnique,Luộc,,,Member_5
9016,Đậu Bắp Luộc,dishType,Món rau,,,Member_5
9017,Đậu Bắp Luộc,flavorProfile,"Thanh, nhớt",,,Member_5
9020,Đậu Bắp Luộc,hasIngredient,Đậu Bắp,,,Member_5
9021,Đậu Bắp Luộc,servedWith,Chao,,,Member_5
9042,Đậu Cove,ingredientCategory,Rau Lá,,,Member_5
9043,Đậu Cove Luộc,cookingTechnique,Luộc,,,Member_5
9044,Đậu Cove Luộc,dishType,Món luộc,,,Member_5
9046,Đậu Cove Luộc,hasIngredient,Đậu Cove,,,Member_5
9047,Đậu Cove Luộc,servedWith,Nước tương tỏi ớt,,,Member_5
9100,Đậu Hà Lan,ingredientCategory,Ngũ Cốc,,,Member_5
9111,Đậu Hà Lan Xào,hasIngredient,Đậu Hà Lan,,,Member_5
9117,Đậu Hũ,hasAllergen,Đậu Nành,,,Member_5
9119,Đậu Hũ,ingredientCategory,Ngũ Cốc,,,Member_5
9161,Đậu Hũ Kho,cookingTechnique,Kho,,,Member_5
9162,Đậu Hũ Kho,dishType,Món kho,,,Member_5
9163,Đậu Hũ Kho,flavorProfile,"Mặn, ngọt",,,Member_5
9165,Đậu Hũ Kho,hasIngredient,Đậu Hũ,,,Member_5
9166,Đậu Hũ Kho Nấm,cookingTechnique,Kho,,,Member_5
9167,Đậu Hũ Kho Nấm,dishType,Món kho,,,Member_5
9169,Đậu Hũ Kho Nấm,hasIngredient,Nấm,,,Member_5
9170,Đậu Hũ Kho Nấm,hasIngredient,Đậu Hũ,,,Member_5
9171,Đậu Hũ Kho Thơm,cookingTechnique,Kho,,,Member_5
9172,Đậu Hũ Kho Thơm,dishType,Món kho,,,Member_5
9173,Đậu Hũ Kho Thơm,flavorProfile,Chua Ngọt,,,Member_5
9175,Đậu Hũ Kho Thơm,hasIngredient,Thơm,,,Member_5
9176,Đậu Hũ Kho Thơm,hasIngredient,Đậu Hũ,,,Member_5
9202,Đậu Hũ Nhồi Thịt Sốt,cookingTechnique,Ninh,,,Member_5
9203,Đậu Hũ Nhồi Thịt Sốt,dishType,Món chính,,,Member_5
9205,Đậu Hũ Nhồi Thịt Sốt,hasIngredient,Đậu Hũ,,,Member_5
9206,Đậu Hũ Nhồi Thịt Sốt Cà Chua,cookingTechnique,Om,,,Member_5
9207,Đậu Hũ Nhồi Thịt Sốt Cà Chua,flavorProfile,Chua,,,Member_5
9209,Đậu Hũ Nhồi Thịt Sốt Cà Chua,hasIngredient,Cà Chua,,,Member_5
9249,Đậu Hũ Sốt Cà Chua,cookingTechnique,Om,,,Member_5
9250,Đậu Hũ Sốt Cà Chua,dishType,Món chay,,,Member_5
9251,Đậu Hũ Sốt Cà Chua,flavorProfile,Chua,,,Member_5
9253,Đậu Hũ Sốt Cà Chua,hasIngredient,Cà Chua,,,Member_5
9254,Đậu Hũ Sốt Cà Chua,hasIngredient,Đậu Hũ,,,Member_5
9278,Đậu Hũ Tẩm Hành,cookingTechnique,Chiên,,,Member_5
9279,Đậu Hũ Tẩm Hành,dishType,Món chay,,,Member_5
9280,Đậu Hũ Tẩm Hành,flavorProfile,"Thanh, thơm",,,Member_5
9282,Đậu Hũ Tẩm Hành,hasIngredient,Hành Lá,,,Member_5
9283,Đậu Hũ Tẩm Hành,hasIngredient,Đậu Hũ,,,Member_5
9290,Đậu Hũ Tẩm Mỡ Hành,hasIngredient,Đậu Hũ,,,Member_5
9341,Đậu Nành,hasAllergen,Đậu Nành,,,Member_5
9345,Đậu Phụ,hasAllergen,Đậu Nành,,,Member_5
9347,Đậu Phụ,ingredientCategory,Thực Phẩm Chay,,,Member_5
9353,Đậu Que,ingredientCategory,Rau Lá,,,Member_5
9354,Đậu Que Luộc,cookingTechnique,Luộc,,,Member_5
9357,Đậu Que Luộc,hasIngredient,Đậu Que,,,Member_5
9358,Đậu Que Xào,cookingTechnique,Xào,,,Member_5
9359,Đậu Que Xào,dishType,Món xào,,,Member_5
9360,Đậu Que Xào,flavorProfile,"Giòn, ngọt",,,Member_5
9362,Đậu Que Xào,hasIngredient,Đậu Que,,,Member_5
9368,Đậu Que Xào Thịt Bò,cookingTechnique,Xào,,,Member_5
9369,Đậu Que Xào Thịt Bò,dishType,Món xào,,,Member_5
9370,Đậu Que Xào Thịt Bò,flavorProfile,Mặn ngọt,,,Member_5
9372,Đậu Que Xào Thịt Bò,hasIngredient,Thịt Bò,,,Member_5
9374,Đậu Que Xào Thịt Bò,originRegion,Việt Nam,,,Member_5
9375,Đậu Que Xào Thịt Bò,servedWith,Cơm trắng,,,Member_5
9384,Đậu Que Xào Trứng Non,cookingTechnique,Xào,,,Member_5
9385,Đậu Que Xào Trứng Non,dishType,Món xào,,,Member_5
9386,Đậu Que Xào Trứng Non,flavorProfile,Béo ngậy,,,Member_5
9388,Đậu Que Xào Trứng Non,hasIngredient,Trứng Non,,,Member_5
9390,Đậu Que Xào Trứng Non,originRegion,Việt Nam,,,Member_5
9391,Đậu Que Xào Trứng Non,servedWith,Cơm trắng,,,Member_5
9401,Đậu Rồng,ingredientCategory,Rau Lá,,,Member_5
9402,Đậu Rồng Luộc,cookingTechnique,Luộc,,,Member_5
